popularity
47
47
22
51
11
43
54
41
48
13
24
35
25
11
57
12
60
61
51
65
79
50
43
42
48
27
27
19
64
23
31
41
66
39
50
60
20
27
31
18
30
37
26
63
50
67
50
57
25
59
25
51
74
24
61
36
17
18
24
20
53
33
24
50
32
66
20
1
24
31
42
49
45
21
15
36
52
64
48
22
62
29
61
44
45
35
24
20
63
62
45
42
69
23
13
40
26
53
17
4
40
20
40
47
24
69
30
48
55
50
25
52
61
62
36
8
42
22
22
22
35
5
62
26
23
31
65
77
10
21
39
51
40
7
38
12
49
45
26
31
34
2
24
26
27
25
22
21
8
61
23
44
4
23
47
30
56
27
9
25
53
48
24
56
40
42
24
77
48
2
20
8
88
37
26
56
64
64
74
22
27
17
61
47
39
37
32
53
69
59
46
43
46
30
33
58
58
20
21
52
47
32
44
26
12
27
46
43
17
50
49
55
10
38
32
25
51
61
50
61
78
2
21
44
18
58
43
65
32
61
62
22
22
30
20
11
82
63
8
75
23
10
35
19
32
9
1
42
39
60
55
35
10
38
6
54
71
44
31
43
44
58
46
24
41
24
47
52
10
12
71
56
40
52
66
18
3
35
20
18
42
27
36
23
19
22
83
43
37
25
48
16
41
47
34
28
62
27
38
17
52
58
7
42
12
46
20
39
46
43
24
27
33
41
64
52
34
33
48
22
43
35
38
50
49
22
27
54
57
49
57
18
32
20
48
54
13
63
47
25
35
13
11
54
43
42
38
44
19
22
13
46
25
22
31
22
47
22
78
38
12
34
26
56
13
47
24
62
49
45
26
51
42
40
73
20
2
33
17
24
21
45
78
40
37
23
51
26
39
55
65
9
34
48
28
57
51
47
36
26
25
45
19
22
26
17
23
27
55
47
37
11
28
50
25
73
18
43
22
28
48
33
40
34
13
67
72
20
38
19
16
79
21
26
66
16
25
48
49
58
70
67
18
41
52
26
32
66
1
46
13
16
44
25
58
23
48
56
39
50
23
55
29
82
18
24
44
21
25
17
26
38
40
21
33
38
65
32
57
63
25
37
54
43
46
70
6
47
34
56
17
23
22
23
15
2
39
22
21
48
36
36
41
14
33
39
52
36
26
19
58
48
27
66
20
51
45
28
43
66
67
56
19
32
23
43
54
36
37
6
23
44
61
32
24
47
49
23
59
52
39
74
49
22
47
35
51
24
45
18
39
1
23
24
19
23
41
43
68
52
53
18
28
50
21
24
29
25
46
41
45
34
46
21
47
38
1
13
30
44
38
65
36
56
24
33
15
8
22
22
49
49
31
27
59
46
12
21
13
29
28
34
35
38
22
45
36
13
27
16
64
13
36
10
48
58
1
16
17
14
49
8
21
18
50
32
16
16
14
24
72
46
55
64
33
57
18
50
14
47
53
12
47
51
71
50
51
39
36
35
47
15
58
1
41
40
50
31
64
19
57
24
20
21
72
24
22
23
54
25
53
56
40
25
39
24
37
58
24
33
8
20
68
43
60
57
35
44
27
59
53
3
49
18
22
44
41
38
27
74
15
22
49
32
40
43
24
11
17
14
52
79
12
10
25
18
63
28
48
45
31
15
13
35
10
13
11
66
21
67
10
27
54
18
55
53
9
23
29
45
35
7
49
16
41
19
49
47
11
1
22
51
41
22
13
36
11
16
13
20
36
45
25
37
19
35
44
21
46
31
57
43
16
26
58
51
54
23
17
50
24
34
26
55
44
41
29
38
47
53
58
58
59
23
25
18
22
39
48
61
57
61
37
39
43
48
37
40
53
16
20
10
39
56
2
43
52
54
58
44
1
14
56
7
24
6
22
43
56
73
44
68
18
39
27
48
27
37
35
57
25
82
80
73
23
33
27
27
22
24
1
33
35
32
1
36
11
52
31
48
56
26
43
72
51
26
56
50
25
41
10
25
53
21
77
14
47
67
16
60
39
52
37
20
63
23
58
5
62
48
63
25
64
66
38
39
33
57
46
24
38
1
11
55
55
35
20
9
30
23
40
37
42
47
45
27
27
42
17
17
36
27
59
59
54
32
48
19
22
19
18
47
20
66
56
50
7
25
36
29
52
60
62
34
22
54
21
50
46
54
35
43
8
21
68
51
48
22
39
39
21
57
49
13
41
19
69
72
38
10
21
50
32
37
70
52
31
53
62
58
65
40
39
33
76
3
9
16
50
21
62
36
22
50
37
41
63
40
26
50
43
29
40
8
20
63
68
14
47
13
50
48
21
39
17
44
34
48
44
50
38
36
82
19
42
47
54
56
27
26
23
31
45
51
24
79
56
22
78
32
42
26
21
19
42
56
77
54
25
65
21
36
40
18
42
39
18
36
48
26
41
23
24
48
17
45
24
44
43
61
15
47
9
35
31
41
36
20
56
24
3
19
56
67
29
51
47
10
53
47
8
78
17
36
47
46
52
44
69
13
71
42
39
38
29
17
54
28
48
28
39
60
28
21
10
54
57
46
59
46
58
27
34
78
1
19
29
37
14
50
64
5
24
69
28
56
51
36
50
87
63
36
78
33
24
22
54
59
48
27
59
32
22
27
70
20
23
36
21
29
17
51
33
55
29
5
48
37
41
24
46
65
45
26
28
25
20
23
13
28
22
57
28
55
38
10
26
27
62
66
37
9
28
14
60
27
9
42
35
29
48
42
39
33
21
40
41
50
36
44
69
18
48
42
87
15
27
12
20
42
42
33
51
49
20
44
53
41
3
47
64
71
41
22
1
21
56
18
26
35
38
52
41
40
4
61
62
41
67
25
39
23
49
33
43
46
33
47
38
78
20
76
21
62
22
7
22
48
47
54
56
20
50
19
16
64
47
22
26
20
30
22
20
37
76
36
58
41
14
24
33
16
33
23
40
18
55
22
22
31
75
5
32
58
32
34
27
42
59
56
24
64
44
22
41
64
62
22
74
28
49
79
55
19
35
12
37
45
15
24
24
49
29
26
34
70
16
37
46
5
51
60
50
61
70
52
23
26
30
39
41
59
39
14
42
50
55
29
18
23
56
46
33
61
16
47
59
26
49
30
27
23
53
44
33
35
58
43
8
65
42
66
22
37
50
23
32
46
65
37
21
34
10
61
26
28
1
67
41
20
47
46
54
32
60
61
72
56
38
52
35
19
33
39
20
47
34
62
12
47
46
34
56
71
20
48
11
26
31
17
34
47
39
19
46
36
38
22
54
12
10
23
49
2
54
57
25
28
63
54
27
65
65
48
32
32
82
76
23
1
21
16
47
50
30
38
16
41
39
12
30
43
22
25
18
54
74
18
12
45
39
54
38
57
44
45
43
88
46
59
25
62
59
23
19
47
5
45
37
72
32
22
1
33
13
41
62
51
47
33
24
23
30
22
80
50
78
39
39
57
68
38
19
20
20
66
31
67
29
40
45
38
18
53
42
59
29
62
22
34
37
37
57
23
39
55
7
23
48
33
52
20
53
24
63
35
39
20
34
58
66
42
5
44
52
51
44
23
57
47
24
44
30
17
56
21
30
58
4
37
57
37
46
65
2
54
29
18
32
45
21
66
22
41
11
32
67
1
32
41
4
20
38
21
16
63
27
55
41
26
55
40
33
28
12
44
9
42
29
43
49
71
43
26
14
28
37
57
47
80
20
32
46
9
21
41
10
19
1
49
41
25
29
77
21
44
27
11
48
59
45
19
32
38
57
34
29
43
72
1
30
40
39
2
10
59
21
9
61
10
51
33
43
36
44
30
26
42
53
38
54
26
51
45
57
43
22
29
55
33
67
55
50
40
24
21
59
55
54
41
17
40
11
55
45
47
40
60
26
42
37
24
34
26
22
62
1
17
46
37
53
43
60
29
56
51
1
39
13
41
58
7
21
23
26
37
52
36
30
64
65
62
53
48
43
29
56
8
42
19
75
4
51
38
34
38
20
49
24
40
49
63
21
47
18
19
46
27
59
26
56
44
23
23
26
55
54
44
41
20
67
24
47
53
86
63
21
34
39
38
59
21
38
12
69
23
34
35
27
55
56
58
42
62
35
32
63
27
1
24
33
45
20
57
51
1
18
20
18
41
31
65
63
14
66
76
28
4
38
49
13
36
23
48
23
31
21
24
64
76
46
19
62
26
27
64
41
77
54
36
65
48
38
18
23
55
46
44
6
89
38
42
51
8
31
59
31
35
48
39
77
18
13
46
63
12
47
70
51
17
24
47
14
47
44
54
46
28
25
53
21
27
41
30
9
23
46
49
46
25
70
19
64
43
67
19
55
58
17
52
82
50
55
37
46
30
32
44
43
46
24
20
59
77
57
35
28
37
8
26
26
23
22
54
46
68
36
5
39
47
44
37
24
40
18
45
59
57
56
56
20
23
13
11
44
66
31
67
46
33
51
61
29
12
19
63
32
54
30
31
68
43
20
29
24
20
70
45
47
24
18
66
49
11
54
2
56
39
58
20
38
24
9
44
39
35
28
52
12
55
24
75
14
40
72
12
39
25
32
55
62
39
61
71
47
51
44
22
40
69
33
10
32
33
20
58
38
18
41
53
38
23
69
64
55
33
44
35
42
15
20
22
58
27
16
10
41
45
50
14
23
20
37
13
52
49
36
38
47
44
1
32
22
57
3
35
25
35
41
25
65
41
71
21
25
28
38
51
49
28
22
2
53
43
46
22
28
23
38
19
20
24
60
45
8
59
50
20
78
19
24
43
45
44
60
37
18
30
1
69
76
73
47
56
51
8
3
31
40
45
89
30
42
21
47
31
61
68
26
11
26
33
39
86
42
47
19
19
27
19
68
26
50
43
54
9
37
32
51
18
12
65
67
38
45
47
28
32
25
35
45
14
34
85
22
45
51
28
55
21
16
21
11
17
1
47
52
1
61
28
32
38
23
39
39
38
39
81
39
59
41
52
40
18
43
43
55
24
48
34
65
24
62
69
16
24
1
57
40
42
47
84
58
15
19
22
24
43
36
44
24
45
24
56
27
38
74
45
31
44
59
26
31
23
69
63
32
1
49
21
23
23
37
25
36
24
26
33
67
27
56
25
48
24
18
38
26
58
66
23
3
8
17
35
40
30
24
77
38
23
51
29
47
23
33
59
51
37
26
16
43
25
19
49
25
10
65
42
53
53
54
28
54
48
72
23
66
27
26
12
62
24
22
38
44
23
18
16
21
2
30
57
47
65
28
27
64
22
15
21
54
39
42
42
33
28
53
43
52
63
48
52
72
47
18
37
48
21
20
25
42
45
52
22
43
28
45
54
21
35
24
25
31
71
53
60
21
5
59
76
9
11
15
22
43
32
25
38
59
31
93
47
20
48
22
57
21
20
16
41
19
51
19
40
23
56
23
71
21
39
35
55
8
57
50
44
9
46
46
19
11
21
38
65
55
21
70
31
39
63
22
26
20
36
64
17
28
60
34
23
41
28
26
12
18
27
52
23
58
9
64
38
41
1
78
29
31
23
59
29
69
8
5
51
40
22
39
26
45
21
77
67
9
56
52
32
49
34
12
20
18
17
24
37
34
48
44
32
75
76
55
26
50
44
50
48
36
34
52
10
39
60
20
19
67
79
46
44
48
69
48
45
46
34
59
51
38
20
32
31
19
61
41
35
45
1
49
63
37
33
76
20
49
50
54
